Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
NAC,North America and the Caribbean,DOM,Dominican Republic,2006,Unknown,Age80_84,[80-84],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2007,Unknown,Age80_84,[80-84],0,0,,
AS,Asia,IRN,Iran (Islamic Republic of),2013,Unknown,Age80_84,[80-84],0,0,,
AS,Asia,IRN,Iran (Islamic Republic of),2014,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,SUR,Suriname,1997,Unknown,Age75_79,[75-79],0,,,
CSA,Central and South America,SUR,Suriname,1997,Unknown,Age85_over,[85+],0,,,
CSA,Central and South America,SUR,Suriname,2000,Unknown,Age85_over,[85+],0,0,,
AS,Asia,IRN,Iran (Islamic Republic of),2015,Unknown,Age80_84,[80-84],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2002,Unknown,Age75_79,[75-79],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2002,Unknown,Age85_over,[85+],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2003,Unknown,Age85_over,[85+],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2004,Unknown,Age85_over,[85+],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2006,Unknown,Age75_79,[75-79],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2006,Unknown,Age85_over,[85+],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2007,Unknown,Age85_over,[85+],0,0,,
AS,Asia,IRN,Iran (Islamic Republic of),2013,Unknown,Age85_over,[85+],0,0,,
CSA,Central and South America,SUR,Suriname,1997,Unknown,Age80_84,[80-84],0,0,,
CSA,Central and South America,SUR,Suriname,2000,Unknown,Age80_84,[80-84],0,,,
AS,Asia,IRN,Iran (Islamic Republic of),2015,Unknown,Age75_79,[75-79],0,0,,
AS,Asia,IRN,Iran (Islamic Republic of),2015,Unknown,Age85_over,[85+],0,0,,
